time,subsystem,contract_id,message
3245.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3245.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3250.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3255.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3260.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3270.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3300.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3305.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3305.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3310.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3310.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3315.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3315.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3320.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3325.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3330.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3330.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3335.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3340.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3345.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3345.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3350.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3355.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3360.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3365.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3370.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3370.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3375.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3380.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3385.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3390.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3395.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3400.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3400.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3405.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3405.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3410.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3415.0,EnvironmentalLoads,G2,Environmental forces exceed defined envelope.
3415.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3420.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3450.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3455.0,EnvironmentalLoads,G2,Environmental forces exceed defined envelope.
3455.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3460.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3465.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3470.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3475.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3480.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3490.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3495.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3495.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3500.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3505.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3510.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3515.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3520.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3525.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3530.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3535.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3540.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3545.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3550.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3555.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3560.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3565.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3565.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3570.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3575.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3580.0,EnvironmentalLoads,G2,Environmental forces exceed defined envelope.
3580.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3585.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3590.0,EnvironmentalLoads,G2,Environmental forces exceed defined envelope.
3590.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3595.0,EnvironmentalLoads,G2,Environmental forces exceed defined envelope.
3595.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3600.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3605.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3605.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3610.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3620.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3620.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3620.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3625.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3625.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3630.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3630.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3635.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3660.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3660.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3660.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3665.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3665.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3670.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3670.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3675.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3675.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3680.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3680.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3685.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3690.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3700.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3715.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3725.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3725.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3730.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3735.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3735.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3740.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3745.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3750.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3750.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3750.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3755.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3755.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3760.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3760.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3765.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3765.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3770.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3770.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3770.0,HeadingController,G1,Cross-track error exceeds allowed limit.
3775.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3780.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3785.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3790.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3795.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3810.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3810.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3815.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3815.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3820.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3825.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3830.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3835.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3840.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3845.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3845.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3850.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3850.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3855.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3860.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3865.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3865.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3870.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3875.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3875.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3880.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3880.0,EnvironmentalLoads,G2,Environmental forces exceed defined envelope.
3885.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3890.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3895.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3900.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3905.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3910.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3920.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3920.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3925.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3930.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
3930.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3935.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3940.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3945.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3950.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3955.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3960.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3965.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3970.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3975.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3980.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3985.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3990.0,Rudder,G1,Rudder angle exceeds mechanical limits.
3995.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4000.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4000.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4005.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4005.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4010.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4010.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4015.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4020.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4020.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4025.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4025.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4030.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4030.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4035.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4035.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4040.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4040.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4045.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4045.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4050.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4050.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4055.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4060.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4065.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4065.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4065.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4070.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4070.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4075.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4075.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4075.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4080.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4080.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4085.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4090.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4095.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4105.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4105.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4110.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4115.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4120.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4125.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4125.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4130.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4135.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4140.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4140.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4145.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4150.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4160.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4165.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4165.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4170.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4175.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4180.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4180.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4185.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4190.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4195.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4200.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4205.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4215.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4225.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4225.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4230.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4235.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4240.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4240.0,EnvironmentalLoads,G2,Environmental forces exceed defined envelope.
4245.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4260.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4270.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4275.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4280.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4285.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4290.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4295.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4295.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4300.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4305.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4310.0,EnvironmentalLoads,G2,Environmental forces exceed defined envelope.
4310.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4315.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4320.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4325.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4330.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4330.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4335.0,EnvironmentalLoads,G2,Environmental forces exceed defined envelope.
4335.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4340.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4345.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4350.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4350.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4355.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4360.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4360.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4365.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4365.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4370.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4370.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4375.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4375.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4380.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4380.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4385.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4390.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4390.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4395.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4395.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4400.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4400.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4405.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4410.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4410.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4415.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4415.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4420.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4420.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4420.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4425.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4425.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4430.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4430.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4430.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4435.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4435.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4435.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4440.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4440.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4445.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4445.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4450.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4450.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4455.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4455.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4460.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4460.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4465.0,EnvironmentalLoads,A2,Environmental parameters out of valid modelled range.
4465.0,Rudder,G1,Rudder angle exceeds mechanical limits.
4465.0,HeadingController,G1,Cross-track error exceeds allowed limit.
4465.0,SystemLevel,G1,Grounding event occurred.
